duration,credit_amount,installment_commitment,residence_since,age,existing_credits,num_dependents,monthly_burden,is_overdrawn,no_checking,is_large_loan,is_long_duration,is_young_borrower,savings_risk_score,employment_score,debt_burden_index,purpose_risk,has_multiple_credits,has_guarantor,checking_status_lt0,checking_status_gte200,checking_status_no_checking,credit_history_critical_other_existing_credit,credit_history_delayed_previously,credit_history_existing_paid,credit_history_no_credits_all_paid,purpose_domestic_appliance,purpose_education,purpose_furniture_equipment,purpose_new_car,purpose_other,purpose_radio_tv,purpose_repairs,purpose_retraining,purpose_used_car,savings_status_500_to_1000,savings_status_lt100,savings_status_gte1000,savings_status_no_known_savings,employment_4_to_7,employment_lt1,employment_gte7,employment_unemployed,personal_status_male_div_sep,personal_status_male_mar_wid,personal_status_male_single,other_parties_guarantor,other_parties_none,property_magnitude_life_insurance,property_magnitude_no_known_property,property_magnitude_real_estate,other_payment_plans_none,other_payment_plans_stores,housing_own,housing_rent,job_skilled,job_unemp_unskilled_non_res,job_unskilled_resident,own_telephone_yes,foreign_worker_yes,target
12,626,4,4,24,1,1,52.166666666666664,1,0,0,0,1,3,2,25.04,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,1
48,8858,2,1,35,2,1,184.54166666666666,0,1,1,1,0,4,3,177.16,1,1,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,0
12,996,4,4,23,2,1,83.0,0,1,0,0,1,4,3,39.84,2,1,0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,0
6,1750,2,4,45,1,2,291.6666666666667,0,1,0,0,0,1,4,35.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,0
48,6999,1,1,34,2,1,145.8125,1,0,1,1,0,3,3,69.99,1,1,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,True,True,1
12,1995,4,1,27,1,1,166.25,0,0,0,0,0,2,1,79.8,1,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,0
9,1199,4,4,67,2,1,133.22222222222223,0,0,0,0,0,3,3,47.96,2,1,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,True,0
12,1331,2,1,22,1,1,110.91666666666667,0,0,0,0,1,3,1,26.62,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,True,1
18,2278,3,3,28,2,1,126.55555555555556,0,0,0,0,0,2,1,68.34,1,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,1
21,5003,1,4,29,2,1,238.23809523809524,0,1,1,0,0,4,2,50.03,1,1,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,True,1
24,3552,3,4,27,1,1,148.0,1,0,0,0,0,3,3,106.56,1,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,1
18,1928,2,2,31,2,1,107.11111111111111,0,0,0,0,0,3,1,38.56,1,1,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,1
24,2964,4,4,49,1,2,123.5,1,0,0,0,0,4,4,118.56,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,True,0
24,1546,4,4,24,1,1,64.41666666666667,1,0,0,0,1,3,3,61.84,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,1
6,683,2,1,29,1,1,113.83333333333333,0,0,0,0,0,3,1,13.66,1,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,0
36,12389,1,4,37,1,1,344.1388888888889,0,0,1,1,0,4,2,123.89,1,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,1
24,4712,4,2,37,2,1,196.33333333333334,0,0,1,0,0,4,2,188.48,2,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,True,0
24,1553,3,2,23,2,1,64.70833333333333,0,0,0,0,1,2,3,46.59,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,True,True,0
12,1372,2,3,36,1,1,114.33333333333333,1,0,0,0,0,3,3,27.44,1,0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,1
24,2578,2,2,34,1,1,107.41666666666667,0,1,0,0,0,0,4,51.56,1,0,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,0
48,3979,4,1,41,2,2,82.89583333333333,0,0,1,1,0,4,3,159.16,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,0
48,6758,3,2,31,1,1,140.79166666666666,1,0,1,1,0,3,2,202.74,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,1
24,3234,4,4,23,1,1,134.75,1,0,0,0,1,3,1,129.36,1,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,True,True,1
30,5954,3,2,38,1,1,198.46666666666667,0,1,1,1,0,3,3,178.62,1,0,1,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,0
24,5433,2,4,26,1,1,226.375,0,1,1,0,0,4,0,108.66,1,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,0
15,806,4,4,22,1,1,53.733333333333334,1,0,0,0,1,3,2,32.24,2,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,0
9,1082,4,4,27,2,1,120.22222222222223,0,0,0,0,0,3,4,43.28,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,0
15,2788,2,3,24,2,1,185.86666666666667,0,1,0,0,1,3,3,55.76,1,1,1,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0
12,2930,2,1,27,1,1,244.16666666666666,0,0,0,0,0,3,3,58.6,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,0
24,1927,3,2,33,2,1,80.29166666666667,0,1,0,0,0,4,2,57.81,2,1,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,0
36,2820,4,4,27,2,1,78.33333333333333,0,0,0,1,0,3,1,112.8,1,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,1
24,937,4,3,27,2,1,39.041666666666664,0,1,0,0,0,3,1,37.48,3,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,0
18,1056,3,3,30,2,1,58.666666666666664,0,0,0,0,0,3,4,31.68,1,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,1
12,3124,1,3,49,2,2,260.3333333333333,0,0,0,0,0,3,1,31.24,1,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,0
9,1388,4,2,26,1,1,154.22222222222223,0,1,0,0,0,3,2,55.52,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,True,0
36,2384,4,1,33,1,1,66.22222222222223,0,0,0,1,0,3,1,95.36,2,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,1
12,2133,4,4,52,1,1,177.75,0,1,0,0,0,4,4,85.32,1,0,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,0
18,2039,1,4,20,1,1,113.27777777777777,1,0,0,0,1,3,2,20.39,1,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,1
9,2799,2,2,36,2,2,311.0,1,0,0,0,0,3,2,55.98,1,1,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,0
12,1289,4,1,21,1,1,107.41666666666667,1,0,0,0,1,3,2,51.56,1,0,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,True,False,True,0
18,1217,4,3,47,1,1,67.61111111111111,1,0,0,0,0,3,2,48.68,1,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,1
12,2246,3,3,60,2,1,187.16666666666666,1,0,0,0,0,3,4,67.38,1,1,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,1
12,385,4,3,58,4,1,32.083333333333336,1,0,0,0,0,3,3,15.4,1,1,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,0
24,1965,4,4,42,2,1,81.875,0,0,0,0,0,4,2,78.6,1,1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,True,0
21,1572,4,4,36,1,1,74.85714285714286,0,1,0,0,0,0,4,62.88,2,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,0
24,2718,3,4,20,1,1,113.25,0,0,0,0,1,3,2,81.54,1,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,True,True,1
24,1358,4,3,40,1,1,56.583333333333336,1,0,0,0,0,4,4,54.32,3,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,1
6,931,1,1,32,1,1,155.16666666666666,0,0,0,0,0,2,1,9.31,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,True,1
24,1442,4,4,23,2,1,60.083333333333336,1,0,0,0,1,3,3,57.68,1,1,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,1
